0,151,107568,4503
0,88,11900,109322
0,87,37856,3208
0,58,19081,3371
0,73,35250,3267
0,71,32173,3560
0,72,34310,3363
0,55,17049,3177
0,66,45336,3832
0,34,17894,2749
1,63,40122,2763
1,22,17458,2622
1,22,17505,2597
1,21,17038,2611
1,34,15573,2615
1,31,16598,3521
1,33,16042,2644
1,33,16852,2444
1,32,16120,2450
1,36,17300,2524
2,61,48183,3279
2,23,18439,3592
2,34,30209,2622
2,22,18506,2435
2,36,17181,2319
2,47,31995,2373
2,32,16837,2534
2,33,16151,3451
2,55,13557,2648
2,38,15665,2477
3,58,46030,2529
3,23,18680,2588
3,22,17323,6203
3,21,16817,3885
3,35,16407,2702
3,57,41778,2386
3,34,17380,2450
3,32,16070,2480
3,33,17300,2604
3,35,16448,3858
4,59,47580,2615
4,22,17846,2583
4,34,17932,2695
4,21,17833,2447
4,36,16934,2344
4,32,17031,2500
4,52,27625,2598
4,32,15549,2501
4,37,13586,2390
4,57,11792,2412
5,59,46583,20535
5,23,18272,6155
5,23,18282,2744
5,21,17517,2717
5,36,16923,2510
5,32,17030,2297
5,33,16701,2479
5,33,17593,2494
5,33,16214,2603
5,40,21627,2550
6,56,43248,2441
6,22,17240,2650
6,22,18336,2673
6,23,19403,3720
6,36,17063,18446744073709551615
6,31,16059,18446744073709551615
6,33,17479,18446744073709551615
6,34,17009,18446744073709551615
6,32,15943,18446744073709551615
6,32,16689,18446744073709551615
7,58,45063,18446744073709551615
7,21,17250,18446744073709551615
7,22,17600,18446744073709551615
7,22,17798,18446744073709551615
7,37,18187,18446744073709551615
7,31,16643,18446744073709551615
7,54,29329,18446744073709551615
7,33,16461,18446744073709551615
7,54,14440,18446744073709551615
7,62,18106,18446744073709551615
8,58,44594,18446744073709551615
8,22,17963,18446744073709551615
8,22,17395,18446744073709551615
8,24,20045,18446744073709551615
8,36,17086,18446744073709551615
8,31,15613,18446744073709551615
8,38,16274,18446744073709551615
8,33,16445,18446744073709551615
8,33,16621,18446744073709551615
8,32,16323,18446744073709551615
9,59,46197,18446744073709551615
9,22,18104,18446744073709551615
9,24,19840,18446744073709551615
9,21,17569,18446744073709551615
9,49,30315,18446744073709551615
9,32,16992,18446744073709551615
9,34,17168,18446744073709551615
9,32,16036,18446744073709551615
9,33,16664,18446744073709551615
9,34,15929,18446744073709551615
