0,70,44449,3109
0,246,12784,2608
0,39,24639,2372
0,31,14868,2416
0,28,14415,2205
0,29,15563,2242
0,38,23970,2253
0,55,25451,2240
0,27,13909,2309
0,41,26821,2322
1,86,70235,2307
1,21,17890,2162
1,19,15822,2378
1,32,17656,2246
1,32,16710,2273
1,53,28818,2839
1,30,15948,2520
1,28,14146,3310
1,28,14012,14340
1,44,15481,2169
2,43,34533,2073
2,19,15544,2178
2,17,14550,5139
2,29,25959,2409
2,42,10363,2362
2,24,9367,2415
2,36,9965,2249
2,29,14788,2916
2,37,15498,10209
2,27,13394,22967
3,55,45449,2375
3,20,16763,2217
3,32,29020,2209
3,30,27108,2304
3,35,16172,2394
3,38,16173,2148
3,30,14942,2188
3,30,15664,1576
3,30,15581,2214
3,31,15352,2643
4,50,40997,1887
4,19,15847,3147
4,31,28035,215958
4,31,28267,2080
4,38,15135,22097
4,50,15068,2023
4,54,16254,1799
4,28,14745,20007
4,28,14389,2358
4,28,13787,6460
5,41,32671,3360
5,26,15895,2444
5,28,24835,2038
5,25,22482,6250
5,62,17474,2252
5,29,16781,1610
5,23,9889,1704
5,35,9409,1854
5,28,14370,57507
5,29,14739,1829
6,37,27346,1776
6,13,10284,1928
6,12,9535,32214
6,21,18100,2223
6,31,8504,18446744073709551615
6,31,17948,18446744073709551615
6,276,18287,18446744073709551615
6,24,10276,18446744073709551615
6,118,36381,18446744073709551615
6,31,9055,18446744073709551615
7,36,26490,18446744073709551615
7,12,9530,18446744073709551615
7,12,9561,18446744073709551615
7,12,10039,18446744073709551615
7,23,8990,18446744073709551615
7,193,13634,18446744073709551615
7,37,22289,18446744073709551615
7,139,14220,18446744073709551615
7,33,14131,18446744073709551615
7,39,12465,18446744073709551615
8,35,26188,18446744073709551615
8,12,9856,18446744073709551615
8,18,15628,18446744073709551615
8,12,10007,18446744073709551615
8,24,10250,18446744073709551615
8,450,10126,18446744073709551615
8,22,9187,18446744073709551615
8,24,10730,18446744073709551615
8,21,9567,18446744073709551615
8,29,8977,18446744073709551615
9,34,24830,18446744073709551615
9,12,9457,18446744073709551615
9,12,9669,18446744073709551615
9,12,9040,18446744073709551615
9,130,11522,18446744073709551615
9,29,9774,18446744073709551615
9,22,9292,18446744073709551615
9,28,10417,18446744073709551615
9,54,10556,18446744073709551615
9,23,9651,18446744073709551615
