0,198,91186,4002
0,238,270573,3530
0,59,20253,2705
0,88,30972,14851
0,105,37760,9124
0,38,17384,2693
0,64,24869,2572
0,50,29040,2400
0,38,17444,2539
0,38,16310,2674
1,67,40888,2866
1,19,13797,2659
1,18,13616,3144
1,30,25458,2543
1,38,18690,2503
1,32,16613,3744
1,52,20235,2905
1,33,16609,3833
1,37,15725,2382
1,36,17518,2504
2,71,57934,2470
2,22,17897,2620
2,21,15710,2622
2,28,15882,2590
2,38,18884,2580
2,34,16366,2402
2,33,17233,2300
2,33,16320,3637
2,32,16164,2553
2,33,15997,3204
3,71,58139,2426
3,22,17557,2905
3,33,17605,3203
3,22,18039,3177
3,49,18560,2994
3,32,16960,2572
3,35,17321,2440
3,33,16684,2360
3,32,16440,2729
3,36,16931,3747
4,57,44243,2656
4,22,17665,3180
4,35,30710,2446
4,22,17978,2600
4,49,17800,2494
4,35,18025,2475
4,31,15934,2420
4,37,15853,2438
4,37,14275,2375
4,72,38897,2339
5,61,47481,2607
5,70,36856,3825
5,32,17298,2544
5,25,20622,3069
5,35,16123,2510
5,34,17950,2440
5,33,15779,2457
5,33,16417,2600
5,34,17950,4011
5,35,16328,3328
6,59,46196,36362
6,22,17665,2490
6,80,41553,2694
6,22,17616,3724
6,49,19393,18446744073709551615
6,34,17379,18446744073709551615
6,35,20304,18446744073709551615
6,33,15944,18446744073709551615
6,33,16672,18446744073709551615
6,33,16432,18446744073709551615
7,69,55355,18446744073709551615
7,22,17753,18446744073709551615
7,21,15714,18446744073709551615
7,32,25086,18446744073709551615
7,48,17833,18446744073709551615
7,33,17235,18446744073709551615
7,32,15028,18446744073709551615
7,34,17609,18446744073709551615
7,34,16937,18446744073709551615
7,35,16699,18446744073709551615
8,60,47730,18446744073709551615
8,22,17680,18446744073709551615
8,22,17399,18446744073709551615
8,21,17088,18446744073709551615
8,118,34813,18446744073709551615
8,33,16616,18446744073709551615
8,32,17083,18446744073709551615
8,33,16057,18446744073709551615
8,32,16035,18446744073709551615
8,40,23250,18446744073709551615
9,69,56393,18446744073709551615
9,22,17577,18446744073709551615
9,35,30460,18446744073709551615
9,23,18800,18446744073709551615
9,51,13990,18446744073709551615
9,38,14576,18446744073709551615
9,144,12754,18446744073709551615
9,34,17110,18446744073709551615
9,34,17268,18446744073709551615
9,37,17576,18446744073709551615
